------------------------------------------------------------
 Transmission Coefficient on homogeneous energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         0.000103363,                0.263
         0.000104313,               0.2631
         0.000105275,               0.2632
         0.000106248,               0.2633
         0.000107233,               0.2634
         0.000108229,               0.2635
         0.000109238,               0.2636
         0.000110259,               0.2637
         0.000111292,               0.2638
         0.000112338,               0.2639
         0.000113396,                0.264
         0.000114468,               0.2641
         0.000115552,               0.2642
          0.00011665,               0.2643
         0.000117761,               0.2644
         0.000118886,               0.2645
         0.000120025,               0.2646
         0.000121178,               0.2647
         0.000122345,               0.2648
         0.000123527,               0.2649
         0.000124723,                0.265
         0.000125934,               0.2651
          0.00012716,               0.2652
         0.000128402,               0.2653
         0.000129659,               0.2654
         0.000130932,               0.2655
         0.000132221,               0.2656
         0.000133526,               0.2657
         0.000134847,               0.2658
         0.000136186,               0.2659
         0.000137541,                0.266
         0.000138913,               0.2661
         0.000140303,               0.2662
         0.000141711,               0.2663
         0.000143136,               0.2664
          0.00014458,               0.2665
         0.000146043,               0.2666
         0.000147524,               0.2667
         0.000149024,               0.2668
         0.000150544,               0.2669
         0.000152083,                0.267
         0.000153642,               0.2671
         0.000155222,               0.2672
         0.000156822,               0.2673
         0.000158443,               0.2674
         0.000160085,               0.2675
         0.000161749,               0.2676
         0.000163435,               0.2677
         0.000165142,               0.2678
         0.000166873,               0.2679
         0.000168626,                0.268
         0.000170402,               0.2681
         0.000172202,               0.2682
         0.000174026,               0.2683
         0.000175875,               0.2684
         0.000177748,               0.2685
         0.000179646,               0.2686
          0.00018157,               0.2687
         0.000183519,               0.2688
         0.000185495,               0.2689
         0.000187497,                0.269
         0.000189527,               0.2691
         0.000191584,               0.2692
          0.00019367,               0.2693
         0.000195783,               0.2694
         0.000197926,               0.2695
         0.000200098,               0.2696
           0.0002023,               0.2697
         0.000204532,               0.2698
         0.000206795,               0.2699
         0.000209089,                 0.27
         0.000211415,               0.2701
         0.000213773,               0.2702
         0.000216165,               0.2703
         0.000218589,               0.2704
         0.000221048,               0.2705
         0.000223541,               0.2706
         0.000226069,               0.2707
         0.000228633,               0.2708
         0.000231232,               0.2709
         0.000233869,                0.271
         0.000236543,               0.2711
         0.000239256,               0.2712
         0.000242007,               0.2713
         0.000244797,               0.2714
         0.000247627,               0.2715
         0.000250498,               0.2716
         0.000253411,               0.2717
         0.000256365,               0.2718
         0.000259362,               0.2719
         0.000262403,                0.272
         0.000265488,               0.2721
         0.000268618,               0.2722
         0.000271793,               0.2723
         0.000275015,               0.2724
         0.000278285,               0.2725
         0.000281602,               0.2726
         0.000284969,               0.2727
         0.000288386,               0.2728
         0.000291853,               0.2729
         0.000295372,                0.273
         0.000298943,               0.2731
         0.000302568,               0.2732
         0.000306247,               0.2733
         0.000309981,               0.2734
         0.000313772,               0.2735
         0.000317619,               0.2736
         0.000321526,               0.2737
         0.000325491,               0.2738
         0.000329517,               0.2739
         0.000333604,                0.274
         0.000337754,               0.2741
         0.000341968,               0.2742
         0.000346247,               0.2743
         0.000350591,               0.2744
         0.000355003,               0.2745
         0.000359483,               0.2746
         0.000364033,               0.2747
         0.000368654,               0.2748
         0.000373347,               0.2749
         0.000378114,                0.275
         0.000382955,               0.2751
         0.000387873,               0.2752
         0.000392869,               0.2753
         0.000397944,               0.2754
           0.0004031,               0.2755
         0.000408338,               0.2756
         0.000413659,               0.2757
         0.000419066,               0.2758
          0.00042456,               0.2759
         0.000430143,                0.276
         0.000435816,               0.2761
          0.00044158,               0.2762
         0.000447439,               0.2763
         0.000453393,               0.2764
         0.000459444,               0.2765
         0.000465595,               0.2766
         0.000471847,               0.2767
         0.000478202,               0.2768
         0.000484662,               0.2769
         0.000491229,                0.277
         0.000497905,               0.2771
         0.000504693,               0.2772
         0.000511595,               0.2773
         0.000518613,               0.2774
         0.000525748,               0.2775
         0.000533004,               0.2776
         0.000540384,               0.2777
         0.000547888,               0.2778
         0.000555521,               0.2779
         0.000563283,                0.278
          0.00057118,               0.2781
         0.000579211,               0.2782
         0.000587382,               0.2783
         0.000595694,               0.2784
          0.00060415,               0.2785
         0.000612753,               0.2786
         0.000621507,               0.2787
         0.000630414,               0.2788
         0.000639478,               0.2789
         0.000648701,                0.279
         0.000658088,               0.2791
         0.000667641,               0.2792
         0.000677365,               0.2793
         0.000687262,               0.2794
         0.000697336,               0.2795
         0.000707592,               0.2796
         0.000718033,               0.2797
         0.000728662,               0.2798
         0.000739485,               0.2799
         0.000750504,                 0.28
         0.000761725,               0.2801
         0.000773152,               0.2802
         0.000784789,               0.2803
         0.000796641,               0.2804
         0.000808713,               0.2805
         0.000821009,               0.2806
         0.000833534,               0.2807
         0.000846294,               0.2808
         0.000859293,               0.2809
         0.000872538,                0.281
         0.000886032,               0.2811
         0.000899783,               0.2812
         0.000913796,               0.2813
         0.000928077,               0.2814
         0.000942631,               0.2815
         0.000957466,               0.2816
         0.000972587,               0.2817
         0.000988001,               0.2818
          0.00100372,               0.2819
          0.00101974,                0.282
          0.00103607,               0.2821
          0.00105273,               0.2822
          0.00106971,               0.2823
          0.00108704,               0.2824
           0.0011047,               0.2825
          0.00112272,               0.2826
           0.0011411,               0.2827
          0.00115985,               0.2828
          0.00117898,               0.2829
           0.0011985,                0.283
          0.00121841,               0.2831
          0.00123873,               0.2832
          0.00125947,               0.2833
          0.00128064,               0.2834
          0.00130224,               0.2835
          0.00132429,               0.2836
           0.0013468,               0.2837
          0.00136978,               0.2838
          0.00139324,               0.2839
           0.0014172,                0.284
          0.00144166,               0.2841
          0.00146665,               0.2842
          0.00149217,               0.2843
          0.00151824,               0.2844
          0.00154486,               0.2845
          0.00157207,               0.2846
          0.00159986,               0.2847
          0.00162826,               0.2848
          0.00165728,               0.2849
          0.00168694,                0.285
          0.00171725,               0.2851
          0.00174824,               0.2852
          0.00177992,               0.2853
           0.0018123,               0.2854
          0.00184541,               0.2855
          0.00187928,               0.2856
           0.0019139,               0.2857
          0.00194932,               0.2858
          0.00198555,               0.2859
          0.00202261,                0.286
          0.00206052,               0.2861
          0.00209932,               0.2862
          0.00213902,               0.2863
          0.00217965,               0.2864
          0.00222123,               0.2865
           0.0022638,               0.2866
          0.00230738,               0.2867
            0.002352,               0.2868
          0.00239769,               0.2869
          0.00244448,                0.287
           0.0024924,               0.2871
          0.00254149,               0.2872
          0.00259178,               0.2873
           0.0026433,               0.2874
           0.0026961,               0.2875
          0.00275021,               0.2876
          0.00280567,               0.2877
          0.00286252,               0.2878
          0.00292081,               0.2879
          0.00298057,                0.288
          0.00304185,               0.2881
          0.00310471,               0.2882
          0.00316918,               0.2883
          0.00323532,               0.2884
          0.00330319,               0.2885
          0.00337283,               0.2886
           0.0034443,               0.2887
          0.00351767,               0.2888
          0.00359298,               0.2889
          0.00367032,                0.289
          0.00374973,               0.2891
           0.0038313,               0.2892
          0.00391508,               0.2893
          0.00400116,               0.2894
          0.00408961,               0.2895
          0.00418051,               0.2896
          0.00427395,               0.2897
          0.00437001,               0.2898
          0.00446877,               0.2899
          0.00457034,                 0.29
          0.00467481,               0.2901
          0.00478228,               0.2902
          0.00489286,               0.2903
          0.00500666,               0.2904
          0.00512379,               0.2905
          0.00524437,               0.2906
          0.00536853,               0.2907
           0.0054964,               0.2908
          0.00562811,               0.2909
           0.0057638,                0.291
          0.00590363,               0.2911
          0.00604775,               0.2912
          0.00619632,               0.2913
           0.0063495,               0.2914
          0.00650748,               0.2915
          0.00667044,               0.2916
          0.00683858,               0.2917
          0.00701209,               0.2918
          0.00719119,               0.2919
           0.0073761,                0.292
          0.00756706,               0.2921
           0.0077643,               0.2922
          0.00796809,               0.2923
          0.00817869,               0.2924
          0.00839638,               0.2925
          0.00862146,               0.2926
          0.00885424,               0.2927
          0.00909505,               0.2928
          0.00934423,               0.2929
          0.00960214,                0.293
          0.00986916,               0.2931
           0.0101457,               0.2932
           0.0104321,               0.2933
            0.010729,               0.2934
           0.0110366,               0.2935
           0.0113556,               0.2936
           0.0116865,               0.2937
           0.0120298,               0.2938
            0.012386,               0.2939
           0.0127558,                0.294
           0.0131399,               0.2941
           0.0135389,               0.2942
           0.0139535,               0.2943
           0.0143845,               0.2944
           0.0148328,               0.2945
           0.0152991,               0.2946
           0.0157845,               0.2947
           0.0162898,               0.2948
           0.0168161,               0.2949
           0.0173645,                0.295
           0.0179361,               0.2951
           0.0185322,               0.2952
           0.0191541,               0.2953
           0.0198032,               0.2954
            0.020481,               0.2955
            0.021189,               0.2956
           0.0219291,               0.2957
           0.0227029,               0.2958
           0.0235125,               0.2959
           0.0243599,                0.296
           0.0252473,               0.2961
           0.0261771,               0.2962
           0.0271519,               0.2963
           0.0281744,               0.2964
           0.0292475,               0.2965
           0.0303745,               0.2966
           0.0315587,               0.2967
           0.0328037,               0.2968
           0.0341136,               0.2969
           0.0354925,                0.297
           0.0369451,               0.2971
           0.0384763,               0.2972
           0.0400915,               0.2973
           0.0417966,               0.2974
           0.0435978,               0.2975
           0.0455019,               0.2976
           0.0475164,               0.2977
           0.0496494,               0.2978
           0.0519096,               0.2979
           0.0543066,                0.298
           0.0568509,               0.2981
           0.0595538,               0.2982
           0.0624277,               0.2983
           0.0654864,               0.2984
           0.0687446,               0.2985
           0.0722189,               0.2986
            0.075927,               0.2987
           0.0798888,               0.2988
           0.0841259,               0.2989
           0.0886622,                0.299
            0.093524,               0.2991
           0.0987404,               0.2992
            0.104343,               0.2993
            0.110368,               0.2994
            0.116855,               0.2995
            0.123845,               0.2996
            0.131388,               0.2997
            0.139537,               0.2998
            0.148349,               0.2999
            0.157891,                  0.3
            0.168234,               0.3001
            0.179457,               0.3002
            0.191647,               0.3003
            0.204901,               0.3004
            0.219323,               0.3005
            0.235029,               0.3006
            0.252142,               0.3007
            0.270797,               0.3008
            0.291135,               0.3009
            0.313304,                0.301
            0.337457,               0.3011
            0.363747,               0.3012
            0.392316,               0.3013
            0.423294,               0.3014
            0.456779,               0.3015
            0.492824,               0.3016
            0.531417,               0.3017
            0.572451,               0.3018
              0.6157,               0.3019
            0.660779,                0.302
            0.707123,               0.3021
            0.753953,               0.3022
             0.80027,               0.3023
            0.844868,               0.3024
            0.886369,               0.3025
            0.923311,               0.3026
            0.954251,               0.3027
            0.977903,               0.3028
            0.993274,               0.3029
            0.999779,                0.303
            0.997305,               0.3031
            0.986214,               0.3032
            0.967293,               0.3033
            0.941643,               0.3034
            0.910554,               0.3035
            0.875377,               0.3036
            0.837415,               0.3037
            0.797849,               0.3038
            0.757686,               0.3039
            0.717745,                0.304
            0.678657,               0.3041
            0.640887,               0.3042
            0.604753,               0.3043
            0.570453,               0.3044
            0.538092,               0.3045
            0.507706,               0.3046
            0.479274,               0.3047
            0.452741,               0.3048
            0.428029,               0.3049
            0.405042,                0.305
            0.383677,               0.3051
            0.363828,               0.3052
            0.345389,               0.3053
            0.328257,               0.3054
            0.312333,               0.3055
            0.297524,               0.3056
            0.283743,               0.3057
            0.270907,               0.3058
            0.258944,               0.3059
            0.247781,                0.306
            0.237358,               0.3061
            0.227613,               0.3062
            0.218495,               0.3063
            0.209954,               0.3064
            0.201946,               0.3065
            0.194429,               0.3066
            0.187366,               0.3067
            0.180724,               0.3068
             0.17447,               0.3069
            0.168577,                0.307
            0.163018,               0.3071
            0.157769,               0.3072
            0.152808,               0.3073
            0.148116,               0.3074
            0.143674,               0.3075
            0.139464,               0.3076
            0.135472,               0.3077
            0.131683,               0.3078
            0.128083,               0.3079
            0.124662,                0.308
            0.121406,               0.3081
            0.118306,               0.3082
            0.115353,               0.3083
            0.112537,               0.3084
            0.109851,               0.3085
            0.107286,               0.3086
            0.104836,               0.3087
            0.102493,               0.3088
            0.100253,               0.3089
           0.0981086,                0.309
           0.0960552,               0.3091
           0.0940876,               0.3092
           0.0922014,               0.3093
           0.0903921,               0.3094
           0.0886559,               0.3095
           0.0869888,               0.3096
           0.0853874,               0.3097
           0.0838485,               0.3098
           0.0823688,               0.3099
           0.0809455,                 0.31
           0.0795758,               0.3101
           0.0782573,               0.3102
           0.0769874,               0.3103
            0.075764,               0.3104
           0.0745849,               0.3105
            0.073448,               0.3106
           0.0723515,               0.3107
           0.0712937,               0.3108
           0.0702727,               0.3109
            0.069287,                0.311
           0.0683352,               0.3111
           0.0674157,               0.3112
           0.0665272,               0.3113
           0.0656685,               0.3114
           0.0648384,               0.3115
           0.0640356,               0.3116
           0.0632592,               0.3117
            0.062508,               0.3118
           0.0617811,               0.3119
           0.0610776,                0.312
           0.0603965,               0.3121
           0.0597371,               0.3122
           0.0590985,               0.3123
             0.05848,               0.3124
           0.0578809,               0.3125
           0.0573004,               0.3126
           0.0567379,               0.3127
           0.0561928,               0.3128
           0.0556645,               0.3129
           0.0551523,                0.313
           0.0546559,               0.3131
           0.0541745,               0.3132
           0.0537078,               0.3133
           0.0532553,               0.3134
           0.0528164,               0.3135
           0.0523909,               0.3136
           0.0519782,               0.3137
            0.051578,               0.3138
           0.0511898,               0.3139
           0.0508134,                0.314
           0.0504483,               0.3141
           0.0500943,               0.3142
            0.049751,               0.3143
           0.0494181,               0.3144
           0.0490953,               0.3145
           0.0487823,               0.3146
           0.0484789,               0.3147
           0.0481847,               0.3148
           0.0478997,               0.3149
           0.0476234,                0.315
           0.0473557,               0.3151
           0.0470963,               0.3152
           0.0468451,               0.3153
           0.0466018,               0.3154
           0.0463662,               0.3155
           0.0461382,               0.3156
           0.0459175,               0.3157
           0.0457041,               0.3158
           0.0454976,               0.3159
            0.045298,                0.316
           0.0451051,               0.3161
           0.0449188,               0.3162
           0.0447389,               0.3163
           0.0445652,               0.3164
           0.0443977,               0.3165
           0.0442361,               0.3166
           0.0440805,               0.3167
           0.0439306,               0.3168
           0.0437863,               0.3169
           0.0436476,                0.317
           0.0435143,               0.3171
           0.0433864,               0.3172
           0.0432636,               0.3173
            0.043146,               0.3174
           0.0430334,               0.3175
           0.0429258,               0.3176
            0.042823,               0.3177
            0.042725,               0.3178
           0.0426317,               0.3179
           0.0425431,                0.318
           0.0424589,               0.3181
           0.0423793,               0.3182
           0.0423041,               0.3183
           0.0422332,               0.3184
           0.0421666,               0.3185
           0.0421042,               0.3186
           0.0420459,               0.3187
           0.0419918,               0.3188
           0.0419417,               0.3189
           0.0418957,                0.319
           0.0418535,               0.3191
           0.0418153,               0.3192
           0.0417809,               0.3193
           0.0417504,               0.3194
           0.0417236,               0.3195
           0.0417005,               0.3196
           0.0416811,               0.3197
           0.0416654,               0.3198
           0.0416533,               0.3199
           0.0416447,                 0.32
           0.0416397,               0.3201
           0.0416383,               0.3202
           0.0416403,               0.3203
           0.0416457,               0.3204
           0.0416546,               0.3205
           0.0416669,               0.3206
           0.0416826,               0.3207
           0.0417017,               0.3208
            0.041724,               0.3209
           0.0417497,                0.321
           0.0417787,               0.3211
            0.041811,               0.3212
           0.0418465,               0.3213
           0.0418852,               0.3214
           0.0419272,               0.3215
           0.0419724,               0.3216
           0.0420208,               0.3217
           0.0420724,               0.3218
           0.0421272,               0.3219
           0.0421851,                0.322
           0.0422462,               0.3221
           0.0423105,               0.3222
           0.0423779,               0.3223
           0.0424484,               0.3224
            0.042522,               0.3225
           0.0425988,               0.3226
           0.0426787,               0.3227
           0.0427618,               0.3228
           0.0428479,               0.3229
           0.0429372,                0.323
           0.0430296,               0.3231
           0.0431251,               0.3232
           0.0432237,               0.3233
           0.0433255,               0.3234
           0.0434304,               0.3235
           0.0435384,               0.3236
           0.0436495,               0.3237
           0.0437638,               0.3238
           0.0438812,               0.3239
           0.0440018,                0.324
           0.0441256,               0.3241
           0.0442525,               0.3242
           0.0443826,               0.3243
           0.0445159,               0.3244
           0.0446523,               0.3245
            0.044792,               0.3246
            0.044935,               0.3247
           0.0450811,               0.3248
           0.0452305,               0.3249
           0.0453832,                0.325
           0.0455391,               0.3251
           0.0456984,               0.3252
           0.0458609,               0.3253
           0.0460268,               0.3254
           0.0461961,               0.3255
           0.0463687,               0.3256
           0.0465447,               0.3257
           0.0467241,               0.3258
           0.0469069,               0.3259
           0.0470931,                0.326
           0.0472829,               0.3261
           0.0474761,               0.3262
           0.0476729,               0.3263
           0.0478731,               0.3264
            0.048077,               0.3265
           0.0482845,               0.3266
           0.0484955,               0.3267
           0.0487102,               0.3268
           0.0489286,               0.3269
           0.0491507,                0.327
           0.0493766,               0.3271
           0.0496062,               0.3272
           0.0498396,               0.3273
           0.0500768,               0.3274
           0.0503179,               0.3275
           0.0505629,               0.3276
           0.0508118,               0.3277
           0.0510646,               0.3278
           0.0513215,               0.3279
           0.0515824,                0.328
           0.0518474,               0.3281
           0.0521165,               0.3282
           0.0523898,               0.3283
           0.0526672,               0.3284
           0.0529489,               0.3285
           0.0532349,               0.3286
           0.0535251,               0.3287
           0.0538198,               0.3288
           0.0541188,               0.3289
           0.0544223,                0.329
           0.0547303,               0.3291
           0.0550428,               0.3292
             0.05536,               0.3293
           0.0556817,               0.3294
           0.0560082,               0.3295
           0.0563394,               0.3296
           0.0566754,               0.3297
           0.0570163,               0.3298
            0.057362,               0.3299
           0.0577127,                 0.33
           0.0580684,               0.3301
           0.0584292,               0.3302
           0.0587951,               0.3303
           0.0591662,               0.3304
           0.0595426,               0.3305
           0.0599242,               0.3306
           0.0603113,               0.3307
           0.0607037,               0.3308
           0.0611017,               0.3309
           0.0615052,                0.331
           0.0619143,               0.3311
           0.0623291,               0.3312
           0.0627497,               0.3313
           0.0631762,               0.3314
           0.0636085,               0.3315
           0.0640468,               0.3316
           0.0644912,               0.3317
           0.0649417,               0.3318
           0.0653984,               0.3319
           0.0658614,                0.332
           0.0663308,               0.3321
           0.0668066,               0.3322
           0.0672889,               0.3323
           0.0677778,               0.3324
           0.0682734,               0.3325
           0.0687758,               0.3326
           0.0692851,               0.3327
           0.0698013,               0.3328
           0.0703245,               0.3329
           0.0708549,                0.333
           0.0713925,               0.3331
           0.0719374,               0.3332
           0.0724897,               0.3333
           0.0730496,               0.3334
           0.0736171,               0.3335
           0.0741923,               0.3336
           0.0747753,               0.3337
           0.0753662,               0.3338
           0.0759651,               0.3339
           0.0765722,                0.334
           0.0771875,               0.3341
           0.0778112,               0.3342
           0.0784434,               0.3343
           0.0790841,               0.3344
           0.0797335,               0.3345
           0.0803918,               0.3346
            0.081059,               0.3347
           0.0817352,               0.3348
           0.0824206,               0.3349
           0.0831154,                0.335
           0.0838195,               0.3351
           0.0845333,               0.3352
           0.0852567,               0.3353
             0.08599,               0.3354
           0.0867332,               0.3355
           0.0874865,               0.3356
           0.0882501,               0.3357
            0.089024,               0.3358
           0.0898085,               0.3359
           0.0906037,                0.336
           0.0914097,               0.3361
           0.0922267,               0.3362
           0.0930548,               0.3363
           0.0938941,               0.3364
            0.094745,               0.3365
           0.0956074,               0.3366
           0.0964816,               0.3367
           0.0973677,               0.3368
            0.098266,               0.3369
           0.0991764,                0.337
            0.100099,               0.3371
            0.101035,               0.3372
            0.101983,               0.3373
            0.102945,               0.3374
            0.103919,               0.3375
            0.104907,               0.3376
            0.105908,               0.3377
            0.106923,               0.3378
            0.107952,               0.3379
            0.108995,                0.338
            0.110053,               0.3381
            0.111125,               0.3382
            0.112211,               0.3383
            0.113313,               0.3384
            0.114429,               0.3385
            0.115561,               0.3386
            0.116709,               0.3387
            0.117872,               0.3388
            0.119052,               0.3389
            0.120247,                0.339
            0.121459,               0.3391
            0.122688,               0.3392
            0.123933,               0.3393
            0.125196,               0.3394
            0.126476,               0.3395
            0.127774,               0.3396
             0.12909,               0.3397
            0.130423,               0.3398
            0.131776,               0.3399
            0.133146,                 0.34
            0.134536,               0.3401
            0.135945,               0.3402
            0.137373,               0.3403
            0.138821,               0.3404
            0.140289,               0.3405
            0.141777,               0.3406
            0.143285,               0.3407
            0.144815,               0.3408
            0.146365,               0.3409
            0.147937,                0.341
             0.14953,               0.3411
            0.151145,               0.3412
            0.152783,               0.3413
            0.154443,               0.3414
            0.156125,               0.3415
            0.157831,               0.3416
             0.15956,               0.3417
            0.161313,               0.3418
             0.16309,               0.3419
            0.164892,                0.342
            0.166718,               0.3421
            0.168569,               0.3422
            0.170445,               0.3423
            0.172347,               0.3424
            0.174275,               0.3425
            0.176229,               0.3426
            0.178209,               0.3427
            0.180217,               0.3428
            0.182252,               0.3429
            0.184314,                0.343
            0.186405,               0.3431
            0.188523,               0.3432
             0.19067,               0.3433
            0.192847,               0.3434
            0.195052,               0.3435
            0.197287,               0.3436
            0.199552,               0.3437
            0.201848,               0.3438
            0.204174,               0.3439
            0.206531,                0.344
            0.208919,               0.3441
            0.211339,               0.3442
            0.213791,               0.3443
            0.216276,               0.3444
            0.218793,               0.3445
            0.221343,               0.3446
            0.223927,               0.3447
            0.226545,               0.3448
            0.229196,               0.3449
            0.231882,                0.345
            0.234603,               0.3451
            0.237359,               0.3452
             0.24015,               0.3453
            0.242977,               0.3454
             0.24584,               0.3455
             0.24874,               0.3456
            0.251676,               0.3457
             0.25465,               0.3458
             0.25766,               0.3459
            0.260709,                0.346
            0.263795,               0.3461
            0.266919,               0.3462
            0.270082,               0.3463
            0.273284,               0.3464
            0.276525,               0.3465
            0.279805,               0.3466
            0.283124,               0.3467
            0.286484,               0.3468
            0.289883,               0.3469
            0.293323,                0.347
            0.296803,               0.3471
            0.300324,               0.3472
            0.303886,               0.3473
            0.307489,               0.3474
            0.311133,               0.3475
            0.314818,               0.3476
            0.318545,               0.3477
            0.322313,               0.3478
            0.326123,               0.3479
            0.329976,                0.348
             0.33387,               0.3481
            0.337806,               0.3482
            0.341784,               0.3483
            0.345804,               0.3484
            0.349866,               0.3485
             0.35397,               0.3486
            0.358116,               0.3487
            0.362304,               0.3488
            0.366535,               0.3489
            0.370806,                0.349
             0.37512,               0.3491
            0.379475,               0.3492
            0.383872,               0.3493
            0.388309,               0.3494
            0.392788,               0.3495
            0.397308,               0.3496
            0.401867,               0.3497
            0.406468,               0.3498
            0.411108,               0.3499
            0.415787,                 0.35
            0.420506,               0.3501
            0.425263,               0.3502
            0.430059,               0.3503
            0.434892,               0.3504
            0.439763,               0.3505
            0.444671,               0.3506
            0.449615,               0.3507
            0.454594,               0.3508
            0.459609,               0.3509
            0.464658,                0.351
             0.46974,               0.3511
            0.474856,               0.3512
            0.480004,               0.3513
            0.485183,               0.3514
            0.490393,               0.3515
            0.495632,               0.3516
            0.500901,               0.3517
            0.506197,               0.3518
             0.51152,               0.3519
            0.516869,                0.352
            0.522243,               0.3521
            0.527641,               0.3522
            0.533062,               0.3523
            0.538505,               0.3524
            0.543968,               0.3525
             0.54945,               0.3526
             0.55495,               0.3527
            0.560468,               0.3528
               0.566,               0.3529
            0.571547,                0.353
            0.577107,               0.3531
            0.582679,               0.3532
            0.588261,               0.3533
            0.593851,               0.3534
            0.599449,               0.3535
            0.605052,               0.3536
             0.61066,               0.3537
            0.616271,               0.3538
            0.621883,               0.3539
            0.627495,                0.354
            0.633105,               0.3541
            0.638712,               0.3542
            0.644313,               0.3543
            0.649909,               0.3544
            0.655496,               0.3545
            0.661073,               0.3546
            0.666639,               0.3547
            0.672191,               0.3548
            0.677729,               0.3549
            0.683251,                0.355
            0.688755,               0.3551
            0.694239,               0.3552
            0.699701,               0.3553
            0.705141,               0.3554
            0.710556,               0.3555
            0.715946,               0.3556
            0.721307,               0.3557
            0.726639,               0.3558
             0.73194,               0.3559
            0.737209,                0.356
            0.742444,               0.3561
            0.747643,               0.3562
            0.752806,               0.3563
            0.757929,               0.3564
            0.763013,               0.3565
            0.768056,               0.3566
            0.773056,               0.3567
            0.778011,               0.3568
            0.782922,               0.3569
            0.787785,                0.357
            0.792601,               0.3571
            0.797368,               0.3572
            0.802084,               0.3573
            0.806749,               0.3574
            0.811361,               0.3575
             0.81592,               0.3576
            0.820424,               0.3577
            0.824873,               0.3578
            0.829265,               0.3579
              0.8336,                0.358
            0.837876,               0.3581
            0.842094,               0.3582
            0.846252,               0.3583
            0.850349,               0.3584
            0.854386,               0.3585
            0.858361,               0.3586
            0.862273,               0.3587
            0.866124,               0.3588
            0.869911,               0.3589
            0.873634,                0.359
            0.877294,               0.3591
             0.88089,               0.3592
            0.884422,               0.3593
            0.887889,               0.3594
            0.891292,               0.3595
            0.894629,               0.3596
            0.897902,               0.3597
            0.901111,               0.3598
            0.904254,               0.3599
            0.907333,                 0.36
            0.910347,               0.3601
            0.913297,               0.3602
            0.916183,               0.3603
            0.919005,               0.3604
            0.921763,               0.3605
            0.924458,               0.3606
            0.927091,               0.3607
             0.92966,               0.3608
            0.932168,               0.3609
            0.934614,                0.361
            0.936999,               0.3611
            0.939324,               0.3612
            0.941589,               0.3613
            0.943794,               0.3614
            0.945941,               0.3615
             0.94803,               0.3616
            0.950061,               0.3617
            0.952036,               0.3618
            0.953955,               0.3619
            0.955818,                0.362
            0.957628,               0.3621
            0.959383,               0.3622
            0.961086,               0.3623
            0.962737,               0.3624
            0.964337,               0.3625
            0.965886,               0.3626
            0.967386,               0.3627
            0.968838,               0.3628
            0.970241,               0.3629
            0.971598,                0.363
            0.972909,               0.3631
            0.974175,               0.3632
            0.975397,               0.3633
            0.976576,               0.3634
            0.977713,               0.3635
            0.978808,               0.3636
            0.979863,               0.3637
            0.980878,               0.3638
            0.981855,               0.3639
            0.982794,                0.364
            0.983696,               0.3641
            0.984563,               0.3642
            0.985394,               0.3643
            0.986192,               0.3644
            0.986957,               0.3645
            0.987689,               0.3646
             0.98839,               0.3647
            0.989061,               0.3648
            0.989702,               0.3649
            0.990314,                0.365
            0.990899,               0.3651
            0.991457,               0.3652
            0.991988,               0.3653
            0.992494,               0.3654
            0.992976,               0.3655
            0.993434,               0.3656
            0.993869,               0.3657
            0.994282,               0.3658
            0.994673,               0.3659
            0.995044,                0.366
            0.995395,               0.3661
            0.995727,               0.3662
            0.996041,               0.3663
            0.996337,               0.3664
            0.996616,               0.3665
            0.996878,               0.3666
            0.997125,               0.3667
            0.997357,               0.3668
            0.997574,               0.3669
            0.997778,                0.367
            0.997968,               0.3671
            0.998146,               0.3672
            0.998312,               0.3673
            0.998466,               0.3674
             0.99861,               0.3675
            0.998743,               0.3676
