------------------------------------------------------------
 Transmission Coefficient on homogeneous energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
            0.184326,               0.3828
             0.18428,               0.3829
            0.184239,                0.383
            0.184204,               0.3831
            0.184174,               0.3832
            0.184149,               0.3833
            0.184129,               0.3834
            0.184115,               0.3835
            0.184106,               0.3836
            0.184102,               0.3837
            0.184103,               0.3838
             0.18411,               0.3839
            0.184122,                0.384
            0.184139,               0.3841
            0.184161,               0.3842
            0.184188,               0.3843
             0.18422,               0.3844
            0.184257,               0.3845
              0.1843,               0.3846
            0.184347,               0.3847
              0.1844,               0.3848
            0.184458,               0.3849
            0.184521,                0.385
            0.184589,               0.3851
            0.184662,               0.3852
             0.18474,               0.3853
            0.184823,               0.3854
            0.184911,               0.3855
            0.185004,               0.3856
            0.185102,               0.3857
            0.185205,               0.3858
            0.185314,               0.3859
            0.185427,                0.386
            0.185545,               0.3861
            0.185668,               0.3862
            0.185797,               0.3863
             0.18593,               0.3864
            0.186068,               0.3865
            0.186212,               0.3866
             0.18636,               0.3867
            0.186513,               0.3868
            0.186672,               0.3869
            0.186835,                0.387
            0.187003,               0.3871
            0.187177,               0.3872
            0.187355,               0.3873
            0.187538,               0.3874
            0.187727,               0.3875
             0.18792,               0.3876
            0.188118,               0.3877
            0.188322,               0.3878
             0.18853,               0.3879
            0.188744,                0.388
            0.188962,               0.3881
            0.189186,               0.3882
            0.189415,               0.3883
            0.189648,               0.3884
            0.189887,               0.3885
            0.190131,               0.3886
             0.19038,               0.3887
            0.190634,               0.3888
            0.190893,               0.3889
            0.191157,                0.389
            0.191426,               0.3891
              0.1917,               0.3892
             0.19198,               0.3893
            0.192264,               0.3894
            0.192554,               0.3895
            0.192849,               0.3896
            0.193149,               0.3897
            0.193454,               0.3898
            0.193764,               0.3899
             0.19408,                 0.39
            0.194401,               0.3901
            0.194727,               0.3902
            0.195058,               0.3903
            0.195394,               0.3904
            0.195736,               0.3905
            0.196083,               0.3906
            0.196435,               0.3907
            0.196793,               0.3908
            0.197156,               0.3909
            0.197524,                0.391
            0.197898,               0.3911
            0.198277,               0.3912
            0.198661,               0.3913
             0.19905,               0.3914
            0.199446,               0.3915
            0.199846,               0.3916
            0.200252,               0.3917
            0.200663,               0.3918
             0.20108,               0.3919
            0.201503,                0.392
            0.201931,               0.3921
            0.202364,               0.3922
            0.202803,               0.3923
            0.203247,               0.3924
            0.203698,               0.3925
            0.204153,               0.3926
            0.204615,               0.3927
            0.205082,               0.3928
            0.205555,               0.3929
            0.206033,                0.393
            0.206517,               0.3931
            0.207007,               0.3932
            0.207503,               0.3933
            0.208004,               0.3934
            0.208511,               0.3935
            0.209024,               0.3936
            0.209543,               0.3937
            0.210068,               0.3938
            0.210599,               0.3939
            0.211136,                0.394
            0.211678,               0.3941
            0.212227,               0.3942
            0.212781,               0.3943
            0.213342,               0.3944
            0.213909,               0.3945
            0.214482,               0.3946
            0.215061,               0.3947
            0.215646,               0.3948
            0.216237,               0.3949
            0.216834,                0.395
            0.217438,               0.3951
            0.218048,               0.3952
            0.218664,               0.3953
            0.219287,               0.3954
            0.219916,               0.3955
            0.220551,               0.3956
            0.221193,               0.3957
            0.221841,               0.3958
            0.222495,               0.3959
            0.223157,                0.396
            0.223824,               0.3961
            0.224498,               0.3962
            0.225179,               0.3963
            0.225867,               0.3964
            0.226561,               0.3965
            0.227262,               0.3966
            0.227969,               0.3967
            0.228683,               0.3968
            0.229404,               0.3969
            0.230132,                0.397
            0.230867,               0.3971
            0.231609,               0.3972
            0.232358,               0.3973
            0.233113,               0.3974
            0.233876,               0.3975
            0.234645,               0.3976
            0.235422,               0.3977
            0.236206,               0.3978
            0.236997,               0.3979
            0.237795,                0.398
            0.238601,               0.3981
            0.239414,               0.3982
            0.240234,               0.3983
            0.241061,               0.3984
            0.241896,               0.3985
            0.242738,               0.3986
            0.243588,               0.3987
            0.244445,               0.3988
             0.24531,               0.3989
            0.246182,                0.399
            0.247062,               0.3991
             0.24795,               0.3992
            0.248845,               0.3993
            0.249748,               0.3994
            0.250659,               0.3995
            0.251577,               0.3996
            0.252504,               0.3997
            0.253438,               0.3998
            0.254381,               0.3999
            0.255331,                  0.4
             0.25629,               0.4001
            0.257256,               0.4002
            0.258231,               0.4003
            0.259214,               0.4004
            0.260205,               0.4005
            0.261204,               0.4006
            0.262212,               0.4007
            0.263228,               0.4008
            0.264252,               0.4009
            0.265285,                0.401
            0.266326,               0.4011
            0.267376,               0.4012
            0.268435,               0.4013
            0.269502,               0.4014
            0.270577,               0.4015
            0.271662,               0.4016
            0.272755,               0.4017
            0.273857,               0.4018
            0.274968,               0.4019
            0.276087,                0.402
            0.277216,               0.4021
            0.278354,               0.4022
              0.2795,               0.4023
            0.280656,               0.4024
            0.281821,               0.4025
            0.282995,               0.4026
            0.284178,               0.4027
             0.28537,               0.4028
            0.286572,               0.4029
            0.287783,                0.403
            0.289004,               0.4031
            0.290234,               0.4032
            0.291473,               0.4033
            0.292722,               0.4034
            0.293981,               0.4035
            0.295249,               0.4036
            0.296527,               0.4037
            0.297815,               0.4038
            0.299112,               0.4039
             0.30042,                0.404
            0.301737,               0.4041
            0.303064,               0.4042
            0.304401,               0.4043
            0.305748,               0.4044
            0.307105,               0.4045
            0.308472,               0.4046
             0.30985,               0.4047
            0.311237,               0.4048
            0.312635,               0.4049
            0.314043,                0.405
            0.315461,               0.4051
             0.31689,               0.4052
            0.318329,               0.4053
            0.319779,               0.4054
            0.321239,               0.4055
             0.32271,               0.4056
            0.324191,               0.4057
            0.325683,               0.4058
            0.327186,               0.4059
            0.328699,                0.406
            0.330223,               0.4061
            0.331758,               0.4062
            0.333304,               0.4063
            0.334861,               0.4064
            0.336428,               0.4065
            0.338007,               0.4066
            0.339596,               0.4067
            0.341197,               0.4068
            0.342809,               0.4069
            0.344432,                0.407
            0.346066,               0.4071
            0.347711,               0.4072
            0.349367,               0.4073
            0.351035,               0.4074
            0.352714,               0.4075
            0.354405,               0.4076
            0.356107,               0.4077
             0.35782,               0.4078
            0.359544,               0.4079
            0.361281,                0.408
            0.363028,               0.4081
            0.364787,               0.4082
            0.366558,               0.4083
            0.368341,               0.4084
            0.370135,               0.4085
             0.37194,               0.4086
            0.373758,               0.4087
            0.375587,               0.4088
            0.377427,               0.4089
             0.37928,                0.409
            0.381144,               0.4091
             0.38302,               0.4092
            0.384908,               0.4093
            0.386808,               0.4094
             0.38872,               0.4095
            0.390643,               0.4096
            0.392579,               0.4097
            0.394526,               0.4098
            0.396485,               0.4099
            0.398456,                 0.41
            0.400439,               0.4101
            0.402435,               0.4102
            0.404442,               0.4103
            0.406461,               0.4104
            0.408491,               0.4105
            0.410534,               0.4106
            0.412589,               0.4107
            0.414656,               0.4108
            0.416735,               0.4109
            0.418826,                0.411
            0.420929,               0.4111
            0.423043,               0.4112
             0.42517,               0.4113
            0.427309,               0.4114
             0.42946,               0.4115
            0.431622,               0.4116
            0.433797,               0.4117
            0.435983,               0.4118
            0.438181,               0.4119
            0.440391,                0.412
            0.442613,               0.4121
            0.444847,               0.4122
            0.447093,               0.4123
             0.44935,               0.4124
            0.451619,               0.4125
              0.4539,               0.4126
            0.456193,               0.4127
            0.458497,               0.4128
            0.460813,               0.4129
             0.46314,                0.413
            0.465479,               0.4131
            0.467829,               0.4132
            0.470191,               0.4133
            0.472564,               0.4134
            0.474948,               0.4135
            0.477344,               0.4136
            0.479751,               0.4137
            0.482169,               0.4138
            0.484598,               0.4139
            0.487039,                0.414
             0.48949,               0.4141
            0.491952,               0.4142
            0.494425,               0.4143
            0.496909,               0.4144
            0.499403,               0.4145
            0.501908,               0.4146
            0.504424,               0.4147
             0.50695,               0.4148
            0.509486,               0.4149
            0.512033,                0.415
             0.51459,               0.4151
            0.517157,               0.4152
            0.519734,               0.4153
            0.522321,               0.4154
            0.524917,               0.4155
            0.527523,               0.4156
            0.530139,               0.4157
            0.532764,               0.4158
            0.535399,               0.4159
            0.538043,                0.416
            0.540696,               0.4161
            0.543358,               0.4162
            0.546028,               0.4163
            0.548708,               0.4164
            0.551396,               0.4165
            0.554092,               0.4166
            0.556797,               0.4167
             0.55951,               0.4168
            0.562231,               0.4169
             0.56496,                0.417
            0.567697,               0.4171
            0.570441,               0.4172
            0.573192,               0.4173
            0.575951,               0.4174
            0.578717,               0.4175
             0.58149,               0.4176
             0.58427,               0.4177
            0.587056,               0.4178
            0.589848,               0.4179
            0.592647,                0.418
            0.595452,               0.4181
            0.598263,               0.4182
            0.601079,               0.4183
            0.603901,               0.4184
            0.606729,               0.4185
            0.609561,               0.4186
            0.612398,               0.4187
             0.61524,               0.4188
            0.618087,               0.4189
            0.620937,                0.419
            0.623792,               0.4191
            0.626651,               0.4192
            0.629513,               0.4193
            0.632379,               0.4194
            0.635248,               0.4195
             0.63812,               0.4196
            0.640995,               0.4197
            0.643872,               0.4198
            0.646752,               0.4199
            0.649634,                 0.42
            0.652517,               0.4201
            0.655403,               0.4202
            0.658289,               0.4203
            0.661177,               0.4204
            0.664066,               0.4205
            0.666955,               0.4206
            0.669845,               0.4207
            0.672734,               0.4208
            0.675624,               0.4209
            0.678513,                0.421
            0.681402,               0.4211
             0.68429,               0.4212
            0.687177,               0.4213
            0.690062,               0.4214
            0.692946,               0.4215
            0.695827,               0.4216
            0.698707,               0.4217
            0.701584,               0.4218
            0.704458,               0.4219
             0.70733,                0.422
            0.710198,               0.4221
            0.713063,               0.4222
            0.715924,               0.4223
            0.718781,               0.4224
            0.721633,               0.4225
            0.724481,               0.4226
            0.727324,               0.4227
            0.730162,               0.4228
            0.732994,               0.4229
            0.735821,                0.423
            0.738642,               0.4231
            0.741457,               0.4232
            0.744265,               0.4233
            0.747066,               0.4234
             0.74986,               0.4235
            0.752647,               0.4236
            0.755426,               0.4237
            0.758198,               0.4238
            0.760961,               0.4239
            0.763716,                0.424
            0.766462,               0.4241
            0.769199,               0.4242
            0.771927,               0.4243
            0.774646,               0.4244
            0.777355,               0.4245
            0.780054,               0.4246
            0.782742,               0.4247
             0.78542,               0.4248
            0.788087,               0.4249
            0.790743,                0.425
            0.793388,               0.4251
            0.796021,               0.4252
            0.798643,               0.4253
            0.801252,               0.4254
             0.80385,               0.4255
            0.806434,               0.4256
            0.809006,               0.4257
            0.811565,               0.4258
             0.81411,               0.4259
            0.816642,                0.426
            0.819161,               0.4261
            0.821665,               0.4262
            0.824155,               0.4263
            0.826631,               0.4264
            0.829092,               0.4265
            0.831539,               0.4266
             0.83397,               0.4267
            0.836386,               0.4268
            0.838787,               0.4269
            0.841172,                0.427
            0.843541,               0.4271
            0.845895,               0.4272
            0.848232,               0.4273
            0.850552,               0.4274
            0.852856,               0.4275
            0.855144,               0.4276
            0.857414,               0.4277
            0.859667,               0.4278
            0.861903,               0.4279
            0.864122,                0.428
            0.866323,               0.4281
            0.868506,               0.4282
            0.870671,               0.4283
            0.872819,               0.4284
            0.874948,               0.4285
            0.877059,               0.4286
            0.879152,               0.4287
            0.881226,               0.4288
            0.883281,               0.4289
            0.885317,                0.429
            0.887335,               0.4291
            0.889334,               0.4292
            0.891313,               0.4293
            0.893274,               0.4294
            0.895215,               0.4295
            0.897137,               0.4296
            0.899039,               0.4297
            0.900922,               0.4298
            0.902785,               0.4299
            0.904629,                 0.43
            0.906453,               0.4301
            0.908257,               0.4302
            0.910041,               0.4303
            0.911806,               0.4304
            0.913551,               0.4305
            0.915275,               0.4306
             0.91698,               0.4307
            0.918665,               0.4308
            0.920329,               0.4309
            0.921974,                0.431
            0.923598,               0.4311
            0.925203,               0.4312
            0.926787,               0.4313
            0.928352,               0.4314
            0.929896,               0.4315
             0.93142,               0.4316
            0.932924,               0.4317
            0.934409,               0.4318
            0.935873,               0.4319
            0.937317,                0.432
            0.938741,               0.4321
            0.940146,               0.4322
             0.94153,               0.4323
            0.942895,               0.4324
             0.94424,               0.4325
            0.945565,               0.4326
            0.946871,               0.4327
            0.948157,               0.4328
            0.949424,               0.4329
            0.950671,                0.433
            0.951899,               0.4331
            0.953107,               0.4332
            0.954297,               0.4333
            0.955467,               0.4334
            0.956618,               0.4335
             0.95775,               0.4336
            0.958863,               0.4337
            0.959958,               0.4338
            0.961034,               0.4339
            0.962091,                0.434
             0.96313,               0.4341
             0.96415,               0.4342
            0.965153,               0.4343
            0.966137,               0.4344
            0.967103,               0.4345
            0.968052,               0.4346
            0.968983,               0.4347
            0.969896,               0.4348
            0.970791,               0.4349
             0.97167,                0.435
            0.972531,               0.4351
            0.973375,               0.4352
            0.974202,               0.4353
            0.975012,               0.4354
            0.975806,               0.4355
            0.976583,               0.4356
            0.977344,               0.4357
            0.978089,               0.4358
            0.978817,               0.4359
             0.97953,                0.436
            0.980227,               0.4361
            0.980909,               0.4362
            0.981575,               0.4363
            0.982226,               0.4364
            0.982862,               0.4365
            0.983482,               0.4366
            0.984088,               0.4367
             0.98468,               0.4368
            0.985257,               0.4369
             0.98582,                0.437
            0.986368,               0.4371
            0.986903,               0.4372
            0.987424,               0.4373
            0.987932,               0.4374
            0.988426,               0.4375
            0.988907,               0.4376
            0.989374,               0.4377
            0.989829,               0.4378
            0.990271,               0.4379
            0.990701,                0.438
            0.991118,               0.4381
            0.991523,               0.4382
            0.991916,               0.4383
            0.992297,               0.4384
            0.992667,               0.4385
            0.993025,               0.4386
            0.993371,               0.4387
            0.993707,               0.4388
            0.994031,               0.4389
            0.994345,                0.439
            0.994648,               0.4391
            0.994941,               0.4392
            0.995223,               0.4393
            0.995496,               0.4394
            0.995758,               0.4395
            0.996011,               0.4396
            0.996254,               0.4397
            0.996487,               0.4398
            0.996712,               0.4399
            0.996927,                 0.44
            0.997133,               0.4401
            0.997331,               0.4402
             0.99752,               0.4403
            0.997701,               0.4404
            0.997873,               0.4405
            0.998038,               0.4406
            0.998194,               0.4407
            0.998343,               0.4408
            0.998484,               0.4409
            0.998618,                0.441
            0.998744,               0.4411
            0.998864,               0.4412
            0.998976,               0.4413
            0.999082,               0.4414
            0.999181,               0.4415
            0.999273,               0.4416
            0.999359,               0.4417
            0.999439,               0.4418
            0.999513,               0.4419
            0.999582,                0.442
            0.999644,               0.4421
            0.999701,               0.4422
            0.999752,               0.4423
            0.999798,               0.4424
            0.999839,               0.4425
            0.999875,               0.4426
            0.999907,               0.4427
            0.999933,               0.4428
            0.999955,               0.4429
            0.999972,                0.443
            0.999985,               0.4431
            0.999994,               0.4432
            0.999999,               0.4433
                   1,               0.4434
            0.999997,               0.4435
             0.99999,               0.4436
             0.99998,               0.4437
            0.999967,               0.4438
             0.99995,               0.4439
             0.99993,                0.444
            0.999907,               0.4441
            0.999881,               0.4442
            0.999852,               0.4443
            0.999821,               0.4444
            0.999787,               0.4445
             0.99975,               0.4446
            0.999712,               0.4447
             0.99967,               0.4448
            0.999627,               0.4449
            0.999582,                0.445
            0.999534,               0.4451
            0.999485,               0.4452
            0.999434,               0.4453
            0.999382,               0.4454
            0.999328,               0.4455
            0.999272,               0.4456
            0.999215,               0.4457
            0.999157,               0.4458
            0.999098,               0.4459
            0.999037,                0.446
            0.998976,               0.4461
            0.998914,               0.4462
            0.998851,               0.4463
            0.998787,               0.4464
            0.998722,               0.4465
            0.998657,               0.4466
            0.998592,               0.4467
            0.998526,               0.4468
            0.998459,               0.4469
            0.998393,                0.447
            0.998326,               0.4471
            0.998259,               0.4472
            0.998192,               0.4473
            0.998125,               0.4474
            0.998058,               0.4475
            0.997991,               0.4476
            0.997924,               0.4477
            0.997858,               0.4478
            0.997792,               0.4479
            0.997726,                0.448
            0.997661,               0.4481
            0.997596,               0.4482
            0.997532,               0.4483
            0.997469,               0.4484
            0.997406,               0.4485
            0.997343,               0.4486
            0.997282,               0.4487
            0.997221,               0.4488
            0.997162,               0.4489
            0.997103,                0.449
            0.997045,               0.4491
            0.996988,               0.4492
            0.996932,               0.4493
            0.996877,               0.4494
            0.996823,               0.4495
            0.996771,               0.4496
            0.996719,               0.4497
            0.996669,               0.4498
             0.99662,               0.4499
            0.996572,                 0.45
            0.996526,               0.4501
             0.99648,               0.4502
            0.996437,               0.4503
            0.996394,               0.4504
            0.996353,               0.4505
            0.996314,               0.4506
            0.996276,               0.4507
            0.996239,               0.4508
            0.996204,               0.4509
             0.99617,                0.451
            0.996138,               0.4511
            0.996108,               0.4512
            0.996079,               0.4513
            0.996051,               0.4514
            0.996025,               0.4515
            0.996001,               0.4516
            0.995979,               0.4517
            0.995958,               0.4518
            0.995938,               0.4519
            0.995921,                0.452
            0.995905,               0.4521
             0.99589,               0.4522
            0.995878,               0.4523
            0.995867,               0.4524
            0.995857,               0.4525
            0.995849,               0.4526
            0.995843,               0.4527
            0.995839,               0.4528
            0.995836,               0.4529
            0.995835,                0.453
            0.995836,               0.4531
            0.995838,               0.4532
            0.995842,               0.4533
            0.995847,               0.4534
            0.995855,               0.4535
            0.995863,               0.4536
            0.995874,               0.4537
            0.995886,               0.4538
            0.995899,               0.4539
            0.995914,                0.454
            0.995931,               0.4541
            0.995949,               0.4542
            0.995969,               0.4543
             0.99599,               0.4544
            0.996013,               0.4545
            0.996037,               0.4546
            0.996063,               0.4547
             0.99609,               0.4548
            0.996119,               0.4549
            0.996149,                0.455
             0.99618,               0.4551
            0.996213,               0.4552
            0.996247,               0.4553
            0.996282,               0.4554
            0.996319,               0.4555
            0.996357,               0.4556
            0.996396,               0.4557
            0.996436,               0.4558
            0.996478,               0.4559
            0.996521,                0.456
            0.996564,               0.4561
            0.996609,               0.4562
            0.996655,               0.4563
            0.996702,               0.4564
             0.99675,               0.4565
            0.996799,               0.4566
            0.996849,               0.4567
            0.996899,               0.4568
            0.996951,               0.4569
            0.997003,                0.457
            0.997056,               0.4571
             0.99711,               0.4572
            0.997165,               0.4573
             0.99722,               0.4574
            0.997276,               0.4575
            0.997332,               0.4576
            0.997389,               0.4577
            0.997446,               0.4578
            0.997504,               0.4579
            0.997563,                0.458
            0.997621,               0.4581
             0.99768,               0.4582
             0.99774,               0.4583
            0.997799,               0.4584
            0.997859,               0.4585
            0.997919,               0.4586
            0.997979,               0.4587
            0.998039,               0.4588
            0.998099,               0.4589
            0.998159,                0.459
            0.998219,               0.4591
            0.998279,               0.4592
            0.998339,               0.4593
            0.998398,               0.4594
            0.998458,               0.4595
            0.998517,               0.4596
            0.998575,               0.4597
            0.998633,               0.4598
            0.998691,               0.4599
            0.998748,                 0.46
            0.998805,               0.4601
             0.99886,               0.4602
            0.998916,               0.4603
             0.99897,               0.4604
            0.999024,               0.4605
            0.999077,               0.4606
            0.999129,               0.4607
             0.99918,               0.4608
             0.99923,               0.4609
            0.999279,                0.461
            0.999327,               0.4611
            0.999373,               0.4612
            0.999419,               0.4613
            0.999463,               0.4614
            0.999506,               0.4615
            0.999547,               0.4616
            0.999588,               0.4617
            0.999626,               0.4618
            0.999663,               0.4619
            0.999699,                0.462
            0.999732,               0.4621
            0.999764,               0.4622
            0.999795,               0.4623
            0.999823,               0.4624
            0.999849,               0.4625
            0.999874,               0.4626
            0.999897,               0.4627
            0.999917,               0.4628
            0.999935,               0.4629
            0.999952,                0.463
            0.999966,               0.4631
            0.999977,               0.4632
            0.999987,               0.4633
            0.999994,               0.4634
            0.999998,               0.4635
                   1,               0.4636
            0.999999,               0.4637
            0.999996,               0.4638
             0.99999,               0.4639
            0.999981,                0.464
             0.99997,               0.4641
            0.999955,               0.4642
            0.999938,               0.4643
            0.999918,               0.4644
            0.999894,               0.4645
            0.999868,               0.4646
            0.999838,               0.4647
            0.999806,               0.4648
             0.99977,               0.4649
             0.99973,                0.465
            0.999687,               0.4651
            0.999641,               0.4652
            0.999592,               0.4653
            0.999539,               0.4654
            0.999482,               0.4655
            0.999421,               0.4656
            0.999357,               0.4657
            0.999289,               0.4658
            0.999218,               0.4659
            0.999142,                0.466
            0.999063,               0.4661
            0.998979,               0.4662
            0.998892,               0.4663
              0.9988,               0.4664
            0.998705,               0.4665
            0.998605,               0.4666
            0.998501,               0.4667
            0.998392,               0.4668
             0.99828,               0.4669
            0.998163,                0.467
            0.998041,               0.4671
            0.997915,               0.4672
            0.997785,               0.4673
             0.99765,               0.4674
             0.99751,               0.4675
            0.997366,               0.4676
            0.997217,               0.4677
            0.997063,               0.4678
            0.996905,               0.4679
            0.996741,                0.468
            0.996573,               0.4681
            0.996399,               0.4682
            0.996221,               0.4683
            0.996038,               0.4684
            0.995849,               0.4685
            0.995656,               0.4686
            0.995457,               0.4687
            0.995253,               0.4688
            0.995044,               0.4689
             0.99483,                0.469
             0.99461,               0.4691
            0.994385,               0.4692
            0.994155,               0.4693
            0.993919,               0.4694
            0.993678,               0.4695
            0.993431,               0.4696
            0.993179,               0.4697
            0.992921,               0.4698
            0.992657,               0.4699
            0.992388,                 0.47
            0.992113,               0.4701
            0.991833,               0.4702
            0.991546,               0.4703
            0.991254,               0.4704
            0.990956,               0.4705
            0.990653,               0.4706
            0.990343,               0.4707
            0.990028,               0.4708
            0.989707,               0.4709
            0.989379,                0.471
            0.989046,               0.4711
            0.988707,               0.4712
            0.988362,               0.4713
            0.988011,               0.4714
            0.987653,               0.4715
             0.98729,               0.4716
            0.986921,               0.4717
            0.986545,               0.4718
            0.986163,               0.4719
            0.985776,                0.472
            0.985382,               0.4721
            0.984981,               0.4722
            0.984575,               0.4723
            0.984163,               0.4724
            0.983744,               0.4725
            0.983319,               0.4726
            0.982887,               0.4727
             0.98245,               0.4728
            0.982006,               0.4729
            0.981556,                0.473
            0.981099,               0.4731
            0.980637,               0.4732
            0.980168,               0.4733
            0.979692,               0.4734
            0.979211,               0.4735
            0.978723,               0.4736
            0.978228,               0.4737
            0.977728,               0.4738
            0.977221,               0.4739
            0.976707,                0.474
            0.976188,               0.4741
            0.975661,               0.4742
            0.975129,               0.4743
             0.97459,               0.4744
            0.974045,               0.4745
            0.973494,               0.4746
            0.972936,               0.4747
            0.972372,               0.4748
            0.971802,               0.4749
            0.971225,                0.475
            0.970642,               0.4751
            0.970053,               0.4752
            0.969458,               0.4753
            0.968856,               0.4754
            0.968248,               0.4755
            0.967633,               0.4756
            0.967013,               0.4757
            0.966386,               0.4758
            0.965753,               0.4759
            0.965114,                0.476
            0.964469,               0.4761
            0.963817,               0.4762
            0.963159,               0.4763
            0.962496,               0.4764
            0.961826,               0.4765
             0.96115,               0.4766
            0.960468,               0.4767
             0.95978,               0.4768
            0.959086,               0.4769
            0.958386,                0.477
             0.95768,               0.4771
            0.956968,               0.4772
             0.95625,               0.4773
            0.955526,               0.4774
            0.954796,               0.4775
            0.954061,               0.4776
            0.953319,               0.4777
            0.952572,               0.4778
            0.951819,               0.4779
            0.951061,                0.478
            0.950296,               0.4781
            0.949526,               0.4782
            0.948751,               0.4783
             0.94797,               0.4784
            0.947183,               0.4785
            0.946391,               0.4786
            0.945593,               0.4787
             0.94479,               0.4788
            0.943981,               0.4789
            0.943167,                0.479
            0.942347,               0.4791
            0.941523,               0.4792
            0.940693,               0.4793
            0.939858,               0.4794
            0.939017,               0.4795
            0.938172,               0.4796
            0.937321,               0.4797
            0.936465,               0.4798
            0.935605,               0.4799
            0.934739,                 0.48
            0.933868,               0.4801
            0.932993,               0.4802
            0.932112,               0.4803
            0.931227,               0.4804
            0.930337,               0.4805
            0.929443,               0.4806
            0.928543,               0.4807
            0.927639,               0.4808
            0.926731,               0.4809
            0.925818,                0.481
              0.9249,               0.4811
            0.923978,               0.4812
            0.923052,               0.4813
            0.922121,               0.4814
            0.921186,               0.4815
            0.920247,               0.4816
            0.919304,               0.4817
            0.918357,               0.4818
            0.917405,               0.4819
            0.916449,                0.482
             0.91549,               0.4821
            0.914526,               0.4822
            0.913559,               0.4823
            0.912588,               0.4824
            0.911613,               0.4825
            0.910634,               0.4826
            0.909652,               0.4827
            0.908666,               0.4828
            0.907677,               0.4829
            0.906684,                0.483
            0.905687,               0.4831
            0.904687,               0.4832
            0.903684,               0.4833
            0.902678,               0.4834
            0.901668,               0.4835
            0.900656,               0.4836
             0.89964,               0.4837
            0.898621,               0.4838
            0.897599,               0.4839
            0.896574,                0.484
            0.895546,               0.4841
            0.894515,               0.4842
            0.893482,               0.4843
            0.892446,               0.4844
            0.891407,               0.4845
            0.890366,               0.4846
            0.889322,               0.4847
            0.888276,               0.4848
            0.887227,               0.4849
            0.886176,                0.485
            0.885122,               0.4851
            0.884066,               0.4852
            0.883008,               0.4853
            0.881948,               0.4854
            0.880886,               0.4855
            0.879822,               0.4856
            0.878755,               0.4857
            0.877687,               0.4858
            0.876617,               0.4859
            0.875546,                0.486
            0.874472,               0.4861
            0.873397,               0.4862
             0.87232,               0.4863
            0.871241,               0.4864
            0.870161,               0.4865
             0.86908,               0.4866
            0.867997,               0.4867
            0.866913,               0.4868
            0.865827,               0.4869
            0.864741,                0.487
            0.863653,               0.4871
            0.862564,               0.4872
            0.861473,               0.4873
            0.860382,               0.4874
